OrderID;OrderDate;CustomerID;FirstName;LastName;Email;Phone;City;Province;Region;SignupDate;ProductCode;ProductName;Category;Quantity;UnitPrice;DiscountPct;ShippingCost;PaymentMethod;SalesChannel;OrderStatus;DeliveryDate;Revenue
ORD005805;2024-10-03 04:14:59;999;Ilaria;Moretti;ilaria.moretti337@libero.it;+39 333 4970181;Bologna;BO;Emilia-Romagna;2024-05-19;P014;Lampada da tavolo;Arredo;1;41.47;20;12.90;Contrassegno;Marketplace;Consegnato;2024-10-12;46.08
ORD005806;2025-03-01 21:08:21;1747;Alessandro;Gallo;alessandro.gallo557@azienda.it;+39 349 7452776;Milano;MI;Lombardia;2024-11-30;P005;Stampante laser;Ufficio;1;194.61;10;12.90;PayPal;Negozio;Consegnato;2025-03-11;188.05
ORD005807;2025-04-26 14:20:20;1672;Simone;Rinaldi;simone.rinaldi303@azienda.it;+39 333 2434073;Cagliari;CA;Sardegna;2023-07-20;P001;Notebook Pro 14;Informatica;1;967.79;0;0.00;Contrassegno;Telefono;Spedito;2025-05-04;967.79
ORD005808;2024-11-05 12:12:41;715;Martina;Greco;martina.greco136@libero.it;+39 333 9685605;Firenze;FI;Toscana;2023-10-26;P001;Notebook Pro 14;Informatica;1;885.40;5;0.00;Contrassegno;Negozio;Consegnato;2024-11-11;841.13
ORD005809;2024-11-24 06:18:16;1547;Beatrice;Ferrari;beatrice.ferrari84@libero.it;+39 347 7812295;Palermo;PA;Sicilia;2022-10-28;P012;Tablet 11 pollici;Informatica;3;367.05;5;0.00;Contrassegno;Telefono;Consegnato;2024-12-01;1046.09
ORD005810;2024-05-30 08:01:12;47;Sara;Moretti;sara.moretti257@libero.it;+39 320 9777255;Bologna;BO;Emilia-Romagna;2024-03-08;P005;Stampante laser;Ufficio;2;1.234,50;0;0.00;Contrassegno;E-commerce;Annullato;;354.04
ORD005811;2024-08-09 18:59:37;1441;Martina;Rinaldi;martina.rinaldi860@gmail.com;+39 333 8021385;Palermo;PA;Sicilia;2023-01-12;P004;Tastiera meccanica;Accessori;1;75.96;0;8.90;Bonifico;Negozio;Consegnato;2024-08-11;84.86
ORD005812;2024-03-01 14:37:34;724;Elena;Esposito;elena.esposito426@azienda.it;+39 366 4910169;Torino;TO;Piemonte;2022-07-07;P001;Notebook Pro 14;Informatica;1;926.85;0;0.00;Bonifico;Telefono;In lavorazione;;926.85
ORD005813;2025-12-27 13:03:09;1122;Laura;Santoro;laura.santoro156@libero.it;+39 347 8812188;Perugia;PG;Umbria;2022-11-29;P002;Monitor 27 pollici;Informatica;1;245.13;0;4.90;PayPal;Telefono;Consegnato;2026-01-04;250.03
ORD005814;2024-03-01 12:44:15;556;Chiara;Bianchi;chiara.bianchi833@outlook.it;+39 320 2825029;Verona;VR;Veneto;2024-04-21;P003;Mouse wireless;Accessori;1;29.08;0;4.90;Bonifico;Negozio;In lavorazione;;33.98
ORD005815;2024-08-01 18:59:51;818;Valentina;Ricci;valentina.ricci752@libero.it;+39 333 7359258;Napoli;NA;Campania;2022-09-30;P006;Sedia ergonomica;Arredo;2;309.96;0;0.00;PayPal;Telefono;Consegnato;2024-08-05;619.92
ORD005816;2024-02-19 02:38:55;1704;Martina;Rinaldi;martina.rinaldi117@libero.it;+39 349 3958675;Cagliari;CA;Sardegna;2023-08-25;P009;Cuffie Bluetooth;Audio;1;126.89;0;12.90;Bonifico;Negozio;Consegnato;2024-02-20;139.79
ORD005817;2025-01-01 14:03:45;445;Francesca;Barbieri;francesca.barbieri416@outlook.it;+39 349 5404825;Milano;MI;Lombardia;2024-12-25;P012;Tablet 11 pollici;Informatica;2;373.64;0;0.00;Carta di credito;E-commerce;Consegnato;2025-01-09;747.28
ORD005818;2024-07-23 20:20:03;608;Stefano;Esposito;stefano.esposito365@libero.it;+39 366 3814603;Verona;VR;Veneto;2024-09-22;P010;Router Wi-Fi 6;Rete;1;147.62;0;6.90;PayPal;E-commerce;Annullato;;154.52
ORD005819;2025-03-12 03:51:04;862;Martina;Greco;martina.greco395@azienda.it;+39 366 5066680;Bologna;BO;Emilia-Romagna;2022-04-09;P006;Sedia ergonomica;Arredo;1;323.62;0;0.00;Contrassegno;E-commerce;Annullato;;323.62
ORD005820;2024-07-12 15:12:24;2085;Davide;Ricci;davide.ricci768@gmail.com;+39 320 4446438;Perugia;PG;Umbria;2022-06-13;P009;Cuffie Bluetooth;Audio;1;112.09;0;12.90;Bonifico;Negozio;Consegnato;2024-07-19;124.99
ORD005821;2025-02-13 16:33:58;145;Elena;Moretti;elena.moretti903@libero.it;+39 366 7033155;Bari;BA;Puglia;2023-03-17;P009;Cuffie Bluetooth;Audio;1;121.45;5;12.90;Bonifico;Negozio;Consegnato;2025-02-20;128.28
ORD005822;2025-02-20 08:37:55;977;Ilaria;Barbieri;ilaria.barbieri545@outlook.it;+39 333 4184637;Milano;MI;Lombardia;2024-07-18;P004;Tastiera meccanica;Accessori;1;75.11;5;12.90;PayPal;Marketplace;Consegnato;2025-02-24;84.25
ORD005823;2025-06-21 06:15:27;1636;Federico;Marino;federico.marino617@gmail.com;+39 320 2576276;Perugia;PG;Umbria;2023-09-20;P013;Docking station;Accessori;1;133.67;0;6.90;Contrassegno;Telefono;Consegnato;2025-06-28;140.57
ORD005824;2025-12-04 22:13:54;1317;Elena;Barbieri;elena.barbieri118@gmail.com;+39 333 2814566;Perugia;PG;Umbria;2024-12-05;P011;SSD 1TB;Informatica;2;98.91;0;4.90;PayPal;Telefono;In lavorazione;;202.72
ORD005825;2025-13-10;1923;Andrea;Conti;andrea.conti294@outlook.it;+39 349 8469087;Napoli;NA;Campania;2025-02-23;P013;Docking station;Accessori;4;125.94;0;0.00;PayPal;Marketplace;Consegnato;2024-05-21;503.76
ORD005826;2024-09-21 11:42:12;1706;Francesca;Ferrari;francesca.ferrari403@gmail.com;+39 320 8428207;Firenze;FI;Toscana;2025-02-15;P013;Docking station;Accessori;2;136.07;10;0.00;PayPal;Marketplace;Consegnato;2024-09-28;244.93
ORD005827;2024-06-13 14:12:38;2213;Ilaria;Ferrari;ilaria.ferrari334@outlook.it;+39 347 2178654;Bari;BA;Puglia;2022-12-05;P007;Scrivania regolabile;Arredo;2;451.24;0;0.00;Contrassegno;Telefono;Spedito;2024-06-22;902.48
ORD005828;2025-11-20 03:28:22;2021;Elena;Costa;elena.costa426@azienda.it;+39 349 9262248;Milano;MI;Lombardia;2023-04-11;P005;Stampante laser;Ufficio;1;196.26;0;4.90;Bonifico;Marketplace;In lavorazione;;201.16
ORD005829;2024-03-31 08:35:39;2480;Marco;Greco;marco.greco661@libero.it;+39 349 3486265;Bologna;;Emilia-Romagna;2022-02-12;P007;Scrivania regolabile;Arredo;3;475.20;5;0.00;Bonifico;Telefono;Consegnato;2024-04-02;1354.32
ORD005830;2024-06-05 10:03:40;95;Stefano;Bianchi;stefano.bianchi273@libero.it;+39 366 5372187;Genova;GE;Liguria;2023-01-19;P013;Docking station;Accessori;3;122.11;5;0.00;PayPal;Negozio;Reso;2024-06-06;348.01
ORD005831;2025-01-25 21:04:07;76;Luca;Conti;luca.conti892@outlook.it;+39 349 9924640;Roma;RM;Lazio;2023-11-25;P008;Webcam HD;Accessori;1;64.18;20;4.90;Bonifico;Marketplace;Annullato;;56.24
ORD005832;2025-11-12 17:00:08;1171;Chiara;Moretti;chiara.moretti224@libero.it;;Cagliari;CA;Sardegna;2023-10-31;P013;Docking station;Accessori;1;119.41;5;8.90;Carta di credito;Telefono;Reso;2025-11-18;122.34
ORD005833;2025-06-14 10:17:58;415;Chiara;Leone;chiara.leone379@azienda.it;+39 320 5980041;Roma;RM;Lazio;2023-04-09;P011;SSD 1TB;Informatica;1;102.01;0;6.90;Bonifico;Negozio;Consegnato;2025-06-18;108.91
ORD005834;2024-01-17 08:24:35;1218;Matteo;Caruso;matteo.caruso209@libero.it;+39 366 6487485;Genova;GE;Liguria;2024-11-17;P001;Notebook Pro 14;Informatica;1;966.58;10;0.00;Bonifico;Negozio;Consegnato;2024-01-19;869.92
ORD005835;2025-02-13 09:38:43;993;Valentina;Bruno;valentina.bruno894@libero.it;+39 349 6570096;Torino;TO;Piemonte;2024-03-22;P014;Lampada da tavolo;Arredo;3;47.39;0;6.90;Contrassegno;E-commerce;Consegnato;2025-02-19;149.07
ORD005836;2025-07-02 11:31:05;1001;Chiara;Caruso;chiara.caruso670@azienda.it;+39 347 1972652;Milano;MI;Lombardia;2022-07-27;P015;Microfono USB;Audio;2;86.20;20;6.90;Bonifico;E-commerce;Annullato;;144.82
ORD005837;2024-09-26 09:28:56;2161;Alessandro;Fontana;alessandro.fontana759@azienda.it;+39 366 7303507;Perugia;PG;Umbria;2024-09-13;P005;Stampante laser;Ufficio;3;187.41;10;0.00;PayPal;Negozio;Consegnato;2024-09-30;506.01
ORD005838;2024-07-13 14:26:11;2150;Ilaria;Lombardi;;+39 349 4519479;Cagliari;CA;Sardegna;2022-01-11;P005;Stampante laser;Ufficio;1;193.45;0;12.90;Contrassegno;E-commerce;Consegnato;2024-07-19;206.35
ORD005839;2025-06-25 15:52:27;1777;Giorgio;Rossi;giorgio.rossi366@outlook.it;+39 333 8746879;Verona;VR;Veneto;2023-06-08;P010;Router Wi-Fi 6;Rete;1;130.10;0;6.90;PayPal;Negozio;Consegnato;2025-06-30;137.00
ORD005840;2024-08-19 13:01:40;1710;Federico;Ricci;federico.ricci605@outlook.it;+39 320 8371736;Cagliari;CA;Sardegna;2023-07-16;P006;Sedia ergonomica;Arredo;1;331.24;25;0.00;Bonifico;Negozio;Consegnato;2024-08-26;248.43
ORD005841;2025-06-08 01:05:51;254;Federico;Barbieri;federico.barbieri426@libero.it;+39 320 6498910;Napoli;NA;Campania;2023-03-08;P001;Notebook Pro 14;Informatica;2;922.24;20;0.00;Bonifico;Marketplace;Consegnato;2025-06-09;1475.58
ORD005842;2025-06-20 20:14:14;1894;Simone;Marino;simone.marino852@libero.it;+39 366 5870289;Bologna;BO;Emilia-Romagna;2023-04-21;P008;Webcam HD;Accessori;3;58.61;0;8.90;PayPal;E-commerce;Consegnato;2025-06-22;184.73
ORD005843;2025-10-07 10:42:00;601;Luca;Esposito;luca.esposito302@azienda.it;+39 349 9908935;Cagliari;CA;Sardegna;2022-12-02;P010;Router Wi-Fi 6;Rete;1;145.45;0;8.90;Contrassegno;Negozio;Consegnato;2025-10-09;154.35
ORD005844;2025-03-28 16:33:23;2342;Simone;Costa;simone.costa684@azienda.it;+39 347 5788484;Cagliari;CA;Sardegna;2023-10-27;P013;Docking station;Accessori;3;139.08;0;0.00;PayPal;Negozio;Consegnato;2025-04-05;417.24
ORD005845;2025-03-29 05:52:50;301;Ilaria;Caruso;ilaria.caruso318@outlook.it;+39 333 9133386;Firenze;FI;Toscana;2022-07-12;P006;Sedia ergonomica;Arredo;1;347.13;0;0.00;Carta di credito;Marketplace;Reso;2025-04-08;347.13
ORD005846;2025-08-29 21:36:42;1559;Beatrice;Leone;beatrice.leone787@azienda.it;+39 349 1444508;Palermo;PA;Sicilia;2024-04-09;P007;Scrivania regolabile;Arredo;1;427.82;0;0.00;Bonifico;Marketplace;Reso;2025-08-30;427.82
ORD005847;2024-01-08 00:35:25;1559;Beatrice;Leone;beatrice.leone787@azienda.it;+39 349 1444508;Palermo;PA;Sicilia;2024-04-09;P003;Mouse wireless;Accessori;2;29.05;0;8.90;Bonifico;E-commerce;Consegnato;2024-01-09;67.00
ORD005848;2024-11-30 15:28:48;1055;Simone;Rinaldi;simone.rinaldi230@outlook.it;+39 349 9746051;Verona;VR;Veneto;2022-06-30;P008;Webcam HD;Accessori;3;58.61;0;4.90;Bonifico;E-commerce;Consegnato;2024-12-05;180.73
ORD005849;2025-10-24 18:09:09;2358;Andrea;Lombardi;andrea.lombardi590@outlook.it;+39 366 6040859;Cagliari;CA;Sardegna;2024-09-15;P010;Router Wi-Fi 6;Rete;1;135.06;5;6.90;PayPal;Negozio;Consegnato;2025-10-27;135.21
ORD005850;2024-08-05 12:49:12;1966;Davide;Gallo;davide.gallo355@gmail.com;+39 366 6863938;Napoli;NA;Campania;2023-08-15;P012;Tablet 11 pollici;Informatica;1;375.19;0;0.00;PayPal;E-commerce;In lavorazione;;375.19
ORD005851;2025-07-27 21:13:18;993;Valentina;Bruno;valentina.bruno894@libero.it;+39 349 6570096;Torino;TO;Piemonte;2024-03-22;P005;Stampante laser;Ufficio;1;177.01;15;6.90;PayPal;Negozio;Consegnato;2025-08-05;157.36
ORD005852;2024-11-13 05:13:22;194;Stefano;Costa;stefano.costa462@gmail.com;+39 347 4169149;Torino;TO;Piemonte;2023-10-08;P012;Tablet 11 pollici;Informatica;1;385.50;15;0.00;Carta di credito;Negozio;Consegnato;2024-11-17;327.68
ORD005853;2024-05-10 11:39:18;2022;Beatrice;Ricci;beatrice.ricci874@azienda.it;+39 333 7800556;Palermo;PA;Sicilia;2023-06-12;P011;SSD 1TB;Informatica;2;89.34;0;12.90;Bonifico;Negozio;Consegnato;2024-05-13;191.58
ORD005854;2024-09-22 15:08:52;655;Davide;Bianchi;davide.bianchi944@gmail.com;+39 333 3862704;Cagliari;CA;Sardegna;2023-09-28;P002;Monitor 27 pollici;Informatica;1;251.80;0;0.00;Bonifico;E-commerce;Annullato;;251.80
ORD005855;2025-03-16 10:45:09;949;Stefano;Santoro;stefano.santoro405@azienda.it;+39 347 8329422;Torino;TO;Piemonte;2024-08-06;P008;Webcam HD;Accessori;1;58.51;0;12.90;Bonifico;Negozio;Consegnato;2025-03-24;71.41
ORD005856;2025-06-29 07:24:43;595;Alessandro;Gallo;alessandro.gallo250@gmail.com;+39 320 3949250;Palermo;PA;Sicilia;2022-04-12;P013;Docking station;Accessori;1;125.90;20;8.90;Carta di credito;Marketplace;Consegnato;2025-07-05;109.62
ORD005857;2025-07-06 10:37:09;1791;Beatrice;Bruno;beatrice.bruno706@outlook.it;+39 349 8277105;Napoli;NA;Campania;2024-05-30;P004;Tastiera meccanica;Accessori;1;83.19;0;8.90;Carta di credito;Marketplace;Consegnato;2025-07-13;92.09
ORD005858;2024-06-06 00:41:21;1153;Chiara;Costa;chiara.costa299@outlook.it;+39 320 6652667;Roma;RM;Lazio;2023-08-02;P011;SSD 1TB;Informatica;1;93.78;25;4.90;Bonifico;E-commerce;Spedito;2024-06-12;75.24
ORD005859;2025-12-21 17:05:02;642;Andrea;Barbieri;andrea.barbieri321@libero.it;+39 366 8074736;Torino;TO;Piemonte;2022-05-04;P007;Scrivania regolabile;Arredo;1;462.55;0;0.00;Contrassegno;Telefono;Annullato;;462.55
ORD005860;2024-07-03 08:05:41;1142;Luca;Romano;luca.romano630@libero.it;+39 333 7953810;Firenze;FI;Toscana;2024-08-26;P010;Router Wi-Fi 6;Rete;1;147.54;25;12.90;PayPal;Telefono;Consegnato;2024-07-12;123.56
ORD005861;2024-08-31 10:05:22;1634;Davide;Lombardi;davide.lombardi140@azienda.it;+39 366 9799365;Napoli;NA;Campania;2023-04-11;P005;Stampante laser;Ufficio;1;196.84;0;8.90;PayPal;Telefono;Consegnato;2024-09-02;205.74
ORD005862;2024-04-17 11:56:29;887;Laura;Romano;laura.romano737@libero.it;+39 333 7070065;Cagliari;CA;Sardegna;2022-05-23;P012;Tablet 11 pollici;Informatica;2;396.26;0;0.00;Bonifico;Marketplace;In lavorazione;;792.52
ORD005863;2024-02-07 11:11:20;1774;Valentina;Santoro;valentina.santoro996@gmail.com;+39 320 7409933;Genova;GE;Liguria;2024-09-22;P008;Webcam HD;Accessori;2;61.44;5;4.90;Bonifico;E-commerce;Consegnato;2024-02-16;121.64
ORD005864;2024-12-06 23:28:51;1117;Martina;Bianchi;martina.bianchi205@libero.it;+39 333 4393269;Perugia;PG;Umbria;2024-06-23;P010;Router Wi-Fi 6;Rete;2;143.55;10;0.00;PayPal;Negozio;Consegnato;2024-12-10;258.39
ORD005865;2025-07-04 22:01:37;2464;Giorgio;Romano;giorgio.romano285@outlook.it;+39 320 2338390;Genova;GE;Liguria;2022-08-16;P004;Tastiera meccanica;Accessori;1;73.95;0;4.90;Contrassegno;Marketplace;Consegnato;2025-07-10;78.85
ORD005866;2025-08-06 07:06:18;886;Andrea;Bianchi;andrea.bianchi363@libero.it;+39 347 1903681;Napoli;NA;Campania;2022-08-18;P008;Webcam HD;Accessori;1;55.19;0;8.90;Carta di credito;Telefono;Consegnato;2025-08-13;64.09
ORD005867;2025-06-08 13:27:39;1740;Alessandro;Romano;alessandro.romano778@outlook.it;+39 347 7489718;Milano;MI;Lombardia;2024-12-01;P005;Stampante laser;Ufficio;2;193.54;10;0.00;Carta di credito;Marketplace;Spedito;2025-06-17;-50.00
ORD005868;2025-12-27 11:41:14;48;Laura;Fontana;laura.fontana25@gmail.com;+39 333 3889888;Perugia;PG;Umbria;2025-03-03;P009;Cuffie Bluetooth;Audio;1;119.51;0;6.90;Bonifico;Marketplace;Consegnato;2026-01-04;126.41
ORD005869;2025-08-24 11:28:48;1102;Ilaria;Bianchi;ilaria.bianchi56@azienda.it;+39 320 4942396;Napoli;NA;Campania;2025-03-24;P013;Docking station;Accessori;3;128.16;0;0.00;;Marketplace;In lavorazione;;384.48
ORD005870;2024-11-29 09:18:53;3;Federico;Caruso;federico.caruso670@libero.it;+39 333 5196969;Napoli;;Campania;2023-08-17;P004;Tastiera meccanica;Accessori;1;80.13;5;8.90;Contrassegno;Telefono;Consegnato;2024-12-01;85.02
ORD005871;2024-01-09 23:56:59;1490;Martina;Costa;martina.costa731@outlook.it;+39 320 2428602;Palermo;PA;Sicilia;2024-01-05;P003;Mouse wireless;Accessori;3;28.78;0;4.90;PayPal;Negozio;Annullato;;91.24
ORD005872;2024-04-03 21:10:11;1801;Ilaria;Ferrari;ilaria.ferrari607@outlook.it;+39 333 7762209;Bari;BA;Puglia;2023-11-27;P006;Sedia ergonomica;Arredo;1;327.20;0;0.00;Contrassegno;Negozio;Consegnato;2024-04-10;327.20
ORD005873;2025-08-17 17:43:09;2257;Marco;Conti;marco.conti525@outlook.it;+39 347 6935746;Perugia;PG;Umbria;2024-01-03;P012;Tablet 11 pollici;Informatica;1;355.93;0;0.00;Carta di credito;Marketplace;Consegnato;2025-08-22;355.93
ORD005874;2024-09-16 08:02:07;217;Martina;Conti;martina.conti493@libero.it;+39 347 6901398;Napoli;NA;Campania;2022-02-09;P001;Notebook Pro 14;Informatica;4;846.01;0;0.00;PayPal;E-commerce;Consegnato;2024-09-26;3384.04
ORD005875;2024-05-16 05:15:50;1115;Simone;Bianchi;simone.bianchi796@outlook.it;+39 349 4874385;Torino;TO;Piemonte;2023-04-24;P005;Stampante laser;Ufficio;1;189.63;15;8.90;Contrassegno;E-commerce;Consegnato;2024-05-23;170.09
ORD005876;2024-09-08 05:06:20;2191;Giorgio;Bianchi;giorgio.bianchi729@gmail.com;+39 349 5436378;Roma;RM;Lazio;2023-10-10;P002;Monitor 27 pollici;Informatica;1;232.02;0;12.90;PayPal;Negozio;In lavorazione;;244.92
ORD005877;2025-09-20 14:36:55;536;Elena;Marino;elena.marino66@libero.it;+39 347 8984774;Palermo;PA;Sicilia;2024-08-07;P003;Mouse wireless;Accessori;3;27.58;15;8.90;PayPal;Negozio;Consegnato;2025-09-22;79.23
ORD005878;2024-11-06 08:15:43;848;Luca;Ricci;luca.ricci898@azienda.it;+39 347 7968720;Milano;MI;Lombardia;2024-08-27;P006;Sedia ergonomica;Arredo;1;313.34;0;0.00;PayPal;E-commerce;Consegnato;2024-11-13;313.34
ORD005879;2024-03-22 15:18:23;2182;Chiara;Romano;chiara.romano469@outlook.it;+39 333 1508336;Napoli;NA;Campania;2022-04-19;P015;Microfono USB;Audio;4;90.35;15;0.00;Bonifico;E-commerce;Annullato;;307.19
ORD005880;2025-08-19 06:52:49;2230;Andrea;Bruno;andrea.bruno762@azienda.it;+39 366 8320262;Genova;GE;Liguria;2023-11-12;P005;Stampante laser;Ufficio;1;179.07;0;4.90;Bonifico;Marketplace;Spedito;2025-08-24;183.97
ORD005881;2024-06-06 11:45:19;496;Stefano;Greco;stefano.greco340@azienda.it;+39 366 4854759;Genova;GE;Liguria;2023-05-31;P003;Mouse wireless;Accessori;2;29.86;0;8.90;Bonifico;E-commerce;Consegnato;2024-06-12;68.62
ORD005882;2025-05-21 17:22:19;1208;Chiara;Moretti;chiara.moretti531@azienda.it;+39 366 7941174;Genova;GE;Liguria;2023-01-07;P001;Notebook Pro 14;Informatica;1;962.81;5;0.00;Carta di credito;E-commerce;Consegnato;2025-05-26;914.67
ORD005883;2025-06-08 05:04:45;841;Luca;Marino;utente.example.com;+39 349 1982960;Roma;RM;Lazio;2024-04-12;P015;Microfono USB;Audio;1;87.55;20;12.90;Bonifico;Marketplace;Consegnato;2025-06-09;82.94
ORD005884;2024-02-24 17:06:45;1829;Davide;Barbieri;davide.barbieri730@azienda.it;+39 349 4861697;Verona;VR;Veneto;2024-06-05;P007;Scrivania regolabile;Arredo;1;449.28;15;0.00;Bonifico;Negozio;Spedito;2024-03-01;381.89
ORD005885;2024-12-15 13:59:19;1542;Sara;Leone;sara.leone225@azienda.it;+39 333 8488653;Verona;VR;Veneto;2023-07-22;P006;Sedia ergonomica;Arredo;1;311.04;0;0.00;Bonifico;Telefono;Spedito;2024-12-25;311.04
ORD005886;2025-12-21 21:48:25;204;Chiara;Rinaldi;chiara.rinaldi802@gmail.com;+39 333 7689048;Napoli;NA;Campania;2023-07-07;P004;Tastiera meccanica;Accessori;1;78.98;0;6.90;PayPal;Telefono;Spedito;2025-12-30;85.88
ORD005887;2025-04-04 19:17:14;1359;Ilaria;Greco;ilaria.greco161@azienda.it;+39 349 5112547;Verona;VR;Veneto;2022-08-05;P003;Mouse wireless;Accessori;1;28.75;10;12.90;Contrassegno;Negozio;Consegnato;2025-04-13;38.77
ORD005888;2025-08-01 19:26:58;1571;Sara;Santoro;sara.santoro604@outlook.it;+39 349 5146505;Firenze;FI;Toscana;2022-05-12;P005;Stampante laser;Ufficio;1;196.48;0;8.90;PayPal;Marketplace;Consegnato;2025-08-11;205.38
ORD005889;2024-12-27 20:04:47;293;Elena;Ferrari;elena.ferrari915@gmail.com;+39 333 4953726;Bologna;BO;Emilia-Romagna;2022-10-10;P013;Docking station;Accessori;1;119.11;20;8.90;PayPal;E-commerce;Reso;2025-01-06;104.19
ORD005890;2025-03-12 19:09:05;1166;Matteo;Gallo;matteo.gallo122@outlook.it;+39 347 4985470;Torino;TO;Piemonte;2023-07-31;P012;Tablet 11 pollici;Informatica;2;378.42;0;0.00;PayPal;Marketplace;Consegnato;2025-03-20;756.84
ORD005891;2024-11-21 03:18:25;917;Andrea;Barbieri;andrea.barbieri134@gmail.com;+39 366 7025880;Roma;RM;Lazio;2023-01-05;P003;Mouse wireless;Accessori;3;30.81;0;4.90;PayPal;Telefono;In lavorazione;;97.33
ORD005892;2024-07-31 22:04:48;1953;Elena;Fontana;elena.fontana157@outlook.it;+39 333 9865247;Firenze;FI;Toscana;2022-06-22;P006;Sedia ergonomica;Arredo;3;313.64;5;0.00;Contrassegno;Marketplace;Consegnato;2024-08-09;893.87
ORD005893;2025-11-02 12:00:01;399;Elena;Santoro;elena.santoro826@outlook.it;+39 320 9395842;Bologna;BO;Emilia-Romagna;2024-07-19;P003;Mouse wireless;Accessori;1;28.80;110;6.90;Contrassegno;Telefono;Reso;2025-11-05;35.70
ORD005894;2025-10-30 15:31:42;9;Martina;Lombardi;martina.lombardi472@azienda.it;+39 347 5919754;Bari;BA;Puglia;2023-03-15;P015;Microfono USB;Audio;1;94.17;0;12.90;Carta di credito;Telefono;In lavorazione;;107.07
ORD005895;2024-11-27 04:48:19;144;Francesca;Gallo;francesca.gallo233@gmail.com;+39 333 6127697;Cagliari;CA;Sardegna;2023-07-30;P002;Monitor 27 pollici;Informatica;1;230.20;0;6.90;PayPal;Marketplace;Annullato;;237.10
ORD005896;2025-10-18 14:10:10;867;Matteo;Rinaldi;matteo.rinaldi810@azienda.it;+39 366 2876241;Milano;MI;Lombardia;2023-10-26;P009;Cuffie Bluetooth;Audio;2;123.56;20;6.90;PayPal;Telefono;Consegnato;2025-10-19;204.60
ORD005897;2025-01-01 00:44:44;1995;Stefano;Caruso;stefano.caruso375@gmail.com;+39 366 3367101;Torino;TO;Piemonte;2022-07-03;P009;Cuffie Bluetooth;Audio;1;128.16;0;4.90;Contrassegno;Negozio;Consegnato;2025-01-10;133.06
ORD005898;2025-07-04 04:08:58;1026;Valentina;Ricci;valentina.ricci184@azienda.it;+39 349 2314999;Roma;RM;Lazio;2023-10-19;P002;Monitor 27 pollici;Informatica;1;239.99;5;6.90;Bonifico;E-commerce;In lavorazione;;234.89
ORD005899;2025-03-04 18:10:48;2254;Alessandro;Barbieri;alessandro.barbieri630@azienda.it;+39 333 4000398;Perugia;PG;Umbria;2022-02-01;P007;Scrivania regolabile;Arredo;1;437.60;15;0.00;Bonifico;Telefono;Consegnato;2025-03-08;371.96
ORD005900;2024-11-14 03:51:13;1679;Giorgio;Rossi;giorgio.rossi721@azienda.it;+39 347 6262981;Genova;GE;Liguria;2023-05-21;P014;Lampada da tavolo;Arredo;1;47.95;10;12.90;PayPal;Negozio;In lavorazione;;56.05
ORD005901;2025-03-15 06:59:32;35;Simone;Ferrari;simone.ferrari524@libero.it;+39 333 4250223;Bari;BA;Puglia;2022-01-04;P009;Cuffie Bluetooth;Audio;1;119.50;0;8.90;PayPal;E-commerce;Consegnato;2025-03-25;128.40
ORD005902;2024-06-12 11:05:38;1159;Luca;Leone;luca.leone215@libero.it;+39 333 1207029;Genova;GE;LAZIO ;2023-05-09;P015;Microfono USB;Audio;2;92.41;0;4.90;Bonifico;Marketplace;In lavorazione;;189.72
ORD005903;2025-06-08 12:19:11;1502;Stefano;Ferrari;stefano.ferrari798@libero.it;+39 349 6934930;Napoli;NA;Campania;2023-04-30;P005;Stampante laser;Ufficio;1;179.91;5;6.90;Contrassegno;Telefono;Consegnato;2025-06-14;177.81
ORD005904;2025-06-23 00:53:44;165;Giorgio;Ferrari;giorgio.ferrari755@libero.it;+39 366 7244045;Bari;BA;Puglia;2022-01-18;P003;Mouse wireless;Accessori;1;27.96;10;12.90;Bonifico;E-commerce;Consegnato;2025-07-01;38.06
ORD005905;2025-04-12 21:24:55;1835;Federico;Conti;federico.conti24@azienda.it;+39 320 2221723;Perugia;PG;Umbria;2022-02-11;P013;Docking station;Accessori;4;135.14;0;0.00;Bonifico;Negozio;Consegnato;2025-04-22;540.56
ORD005906;2025-05-20 00:03:38;994;Martina;Leone;martina.leone827@azienda.it;+39 349 1129582;Torino;TO;Piemonte;2024-08-11;P014;Lampada da tavolo;Arredo;1;44.43;0;12.90;PayPal;Telefono;Consegnato;2025-05-26;57.33
ORD005907;2024-07-05 07:26:34;243;Matteo;Costa;matteo.costa215@gmail.com;+39 320 8586943;Bari;BA;Puglia;2023-09-25;P007;Scrivania regolabile;Arredo;3;446.77;10;0.00;PayPal;Telefono;Consegnato;2024-07-10;1206.28
ORD005908;2025-13-10;1470;Simone;Romano;simone.romano565@libero.it;+39 320 5674597;Bologna;BO;Emilia-Romagna;2023-03-02;P002;Monitor 27 pollici;Informatica;1;242.79;0;8.90;Carta di credito;E-commerce;Consegnato;2024-06-21;251.69
ORD005909;2024-02-27 05:57:46;1590;Laura;Ferrari;laura.ferrari833@gmail.com;+39 347 3762089;Milano;MI;Lombardia;2023-07-29;P013;Docking station;Accessori;3;126.13;15;0.00;PayPal;Negozio;Spedito;2024-03-04;321.63
ORD005910;2024-10-30 22:52:32;1205;Stefano;Ricci;stefano.ricci427@libero.it;+39 333 6299235;Firenze;FI;Toscana;2023-02-06;P015;Microfono USB;Audio;1;91.57;0;6.90;PayPal;E-commerce;Reso;2024-11-08;98.47
